track_id,index,event_name,finish,start
173754,1,START,2011-10-01 14:50:08+00:00,2011-10-01 14:50:08+00:00
173754,2,A_SUBMITTED,2011-10-01 14:50:09+00:00,2011-10-01 14:50:08+00:00
173754,3,A_PARTLYSUBMITTED,2011-10-01 14:50:11+00:00,2011-10-01 14:50:09+00:00
173754,4,A_PREACCEPTED,2011-10-01 14:50:51+00:00,2011-10-01 14:50:11+00:00
173754,5,W_Completerenaanvraag,2011-10-01 14:50:51+00:00,2011-10-01 14:50:51+00:00
173754,6,W_Completerenaanvraag,2011-10-01 15:34:08+00:00,2011-10-01 14:50:51+00:00
173754,7,W_Completerenaanvraag,2011-10-01 15:44:41+00:00,2011-10-01 15:34:08+00:00
173754,8,W_Completerenaanvraag,2011-10-01 15:57:20+00:00,2011-10-01 15:44:41+00:00
173754,9,W_Completerenaanvraag,2011-10-01 16:00:04+00:00,2011-10-01 15:57:20+00:00
173754,10,W_Completerenaanvraag,2011-10-03 12:56:25+00:00,2011-10-01 16:00:04+00:00
173754,11,W_Completerenaanvraag,2011-10-03 12:57:19+00:00,2011-10-03 12:56:25+00:00
173754,12,W_Completerenaanvraag,2011-10-04 09:26:08+00:00,2011-10-03 12:57:19+00:00
173754,13,W_Completerenaanvraag,2011-10-04 09:28:25+00:00,2011-10-04 09:26:08+00:00
173754,14,W_Completerenaanvraag,2011-10-04 13:19:33+00:00,2011-10-04 09:28:25+00:00
173754,15,W_Completerenaanvraag,2011-10-04 13:23:24+00:00,2011-10-04 13:19:33+00:00
173754,16,W_Completerenaanvraag,2011-10-04 17:56:08+00:00,2011-10-04 13:23:24+00:00
173754,17,W_Completerenaanvraag,2011-10-04 17:57:28+00:00,2011-10-04 17:56:08+00:00
173754,18,W_Completerenaanvraag,2011-10-05 09:51:21+00:00,2011-10-04 17:57:28+00:00
173754,19,W_Completerenaanvraag,2011-10-05 09:52:18+00:00,2011-10-05 09:51:21+00:00
173754,20,W_Completerenaanvraag,2011-10-05 13:51:17+00:00,2011-10-05 09:52:18+00:00
173754,21,W_Completerenaanvraag,2011-10-05 13:52:14+00:00,2011-10-05 13:51:17+00:00
173754,22,W_Completerenaanvraag,2011-10-05 18:35:43+00:00,2011-10-05 13:52:14+00:00
173754,23,W_Completerenaanvraag,2011-10-05 18:39:11+00:00,2011-10-05 18:35:43+00:00
173754,24,W_Completerenaanvraag,2011-10-06 09:57:22+00:00,2011-10-05 18:39:11+00:00
173754,25,W_Completerenaanvraag,2011-10-06 09:59:11+00:00,2011-10-06 09:57:22+00:00
173754,26,W_Completerenaanvraag,2011-10-07 09:18:08+00:00,2011-10-06 09:59:11+00:00
173754,27,W_Completerenaanvraag,2011-10-07 09:18:19+00:00,2011-10-07 09:18:08+00:00
173754,28,W_Completerenaanvraag,2011-10-07 18:40:54+00:00,2011-10-07 09:18:19+00:00
173754,29,W_Completerenaanvraag,2011-10-07 18:41:57+00:00,2011-10-07 18:40:54+00:00
173754,30,W_Completerenaanvraag,2011-10-08 11:07:09+00:00,2011-10-07 18:41:57+00:00
173754,31,W_Completerenaanvraag,2011-10-08 11:12:22+00:00,2011-10-08 11:07:09+00:00
173754,32,W_Completerenaanvraag,2011-10-14 13:49:41+00:00,2011-10-08 11:12:22+00:00
173754,33,W_Completerenaanvraag,2011-10-14 13:51:42+00:00,2011-10-14 13:49:41+00:00
173754,34,W_Completerenaanvraag,2011-10-14 13:52:12+00:00,2011-10-14 13:51:42+00:00
173754,35,W_Completerenaanvraag,2011-10-14 13:52:59+00:00,2011-10-14 13:52:12+00:00
173754,36,W_Completerenaanvraag,2011-10-14 14:26:08+00:00,2011-10-14 13:52:59+00:00
173754,37,W_Beoordelenfraude,2011-10-14 14:26:29+00:00,2011-10-14 14:26:08+00:00
173754,38,W_Completerenaanvraag,2011-10-14 14:26:30+00:00,2011-10-14 14:26:29+00:00
173754,39,W_Beoordelenfraude,2011-10-14 14:26:43+00:00,2011-10-14 14:26:30+00:00
173754,40,W_Beoordelenfraude,2011-10-14 14:26:59+00:00,2011-10-14 14:26:43+00:00
173754,41,W_Beoordelenfraude,2011-10-14 14:27:33+00:00,2011-10-14 14:26:59+00:00
173754,42,A_DECLINED,2011-10-14 14:28:39+00:00,2011-10-14 14:27:33+00:00
173754,43,W_Beoordelenfraude,2011-10-14 14:28:41+00:00,2011-10-14 14:28:39+00:00
173754,44,END,2011-10-14 14:28:42+00:00,2011-10-14 14:28:41+00:00
173757,1,START,2011-10-01 15:02:57+00:00,2011-10-01 15:02:57+00:00
173757,2,A_SUBMITTED,2011-10-01 15:02:58+00:00,2011-10-01 15:02:57+00:00
173757,3,A_PARTLYSUBMITTED,2011-10-01 15:02:58+00:00,2011-10-01 15:02:58+00:00
173757,4,A_DECLINED,2011-10-01 15:03:36+00:00,2011-10-01 15:02:58+00:00
173757,5,END,2011-10-01 15:03:37+00:00,2011-10-01 15:03:36+00:00
173760,1,START,2011-10-01 15:15:16+00:00,2011-10-01 15:15:16+00:00
173760,2,A_SUBMITTED,2011-10-01 15:15:17+00:00,2011-10-01 15:15:16+00:00
173760,3,A_PARTLYSUBMITTED,2011-10-01 15:15:17+00:00,2011-10-01 15:15:17+00:00
173760,4,A_PREACCEPTED,2011-10-01 15:15:57+00:00,2011-10-01 15:15:17+00:00
173760,5,W_Completerenaanvraag,2011-10-01 15:15:57+00:00,2011-10-01 15:15:57+00:00
173760,6,W_Completerenaanvraag,2011-10-01 15:49:25+00:00,2011-10-01 15:15:57+00:00
173760,7,A_ACCEPTED,2011-10-01 15:56:34+00:00,2011-10-01 15:49:25+00:00
173760,8,A_FINALIZED,2011-10-01 16:01:43+00:00,2011-10-01 15:56:34+00:00
173760,9,O_SELECTED,2011-10-01 16:01:43+00:00,2011-10-01 16:01:43+00:00
173760,10,O_CREATED,2011-10-01 16:01:44+00:00,2011-10-01 16:01:43+00:00
173760,11,O_SENT,2011-10-01 16:01:44+00:00,2011-10-01 16:01:44+00:00
173760,12,W_Nabellenoffertes,2011-10-01 16:01:44+00:00,2011-10-01 16:01:44+00:00
173760,13,W_Completerenaanvraag,2011-10-01 16:01:45+00:00,2011-10-01 16:01:44+00:00
173760,14,W_Nabellenoffertes,2011-10-08 12:32:54+00:00,2011-10-01 16:01:45+00:00
173760,15,W_Nabellenoffertes,2011-10-08 12:34:58+00:00,2011-10-08 12:32:54+00:00
173760,16,W_Nabellenoffertes,2011-10-10 19:51:46+00:00,2011-10-08 12:34:58+00:00
173760,17,W_Nabellenoffertes,2011-10-10 19:52:09+00:00,2011-10-10 19:51:46+00:00
173760,18,W_Nabellenoffertes,2011-10-11 10:58:47+00:00,2011-10-10 19:52:09+00:00
173760,19,O_SENT_BACK,2011-10-11 11:01:37+00:00,2011-10-11 10:58:47+00:00
173760,20,W_Validerenaanvraag,2011-10-11 11:01:37+00:00,2011-10-11 11:01:37+00:00
173760,21,W_Nabellenoffertes,2011-10-11 11:01:39+00:00,2011-10-11 11:01:37+00:00
173760,22,W_Validerenaanvraag,2011-10-14 15:17:11+00:00,2011-10-11 11:01:39+00:00
173760,23,A_APPROVED,2011-10-14 15:41:03+00:00,2011-10-14 15:17:11+00:00
173760,24,A_ACTIVATED,2011-10-14 15:41:03+00:00,2011-10-14 15:41:03+00:00
173760,25,A_REGISTERED,2011-10-14 15:41:03+00:00,2011-10-14 15:41:03+00:00
173760,26,O_ACCEPTED,2011-10-14 15:41:03+00:00,2011-10-14 15:41:03+00:00
173760,27,W_Validerenaanvraag,2011-10-14 15:41:11+00:00,2011-10-14 15:41:03+00:00
173760,28,END,2011-10-14 15:41:12+00:00,2011-10-14 15:41:11+00:00
173763,1,START,2011-10-01 16:09:21+00:00,2011-10-01 16:09:21+00:00
173763,2,A_SUBMITTED,2011-10-01 16:09:22+00:00,2011-10-01 16:09:21+00:00
173763,3,A_PARTLYSUBMITTED,2011-10-01 16:09:23+00:00,2011-10-01 16:09:22+00:00
173763,4,W_Afhandelenleads,2011-10-01 16:09:35+00:00,2011-10-01 16:09:23+00:00
173763,5,W_Afhandelenleads,2011-10-01 16:36:40+00:00,2011-10-01 16:09:35+00:00
173763,6,A_DECLINED,2011-10-01 16:38:40+00:00,2011-10-01 16:36:40+00:00
173763,7,W_Afhandelenleads,2011-10-01 16:38:43+00:00,2011-10-01 16:38:40+00:00
173763,8,END,2011-10-01 16:38:44+00:00,2011-10-01 16:38:43+00:00
173766,1,START,2011-10-01 16:12:01+00:00,2011-10-01 16:12:01+00:00
173766,2,A_SUBMITTED,2011-10-01 16:12:02+00:00,2011-10-01 16:12:01+00:00
173766,3,A_PARTLYSUBMITTED,2011-10-01 16:12:02+00:00,2011-10-01 16:12:02+00:00
173766,4,A_PREACCEPTED,2011-10-01 16:12:45+00:00,2011-10-01 16:12:02+00:00
173766,5,W_Completerenaanvraag,2011-10-01 16:12:45+00:00,2011-10-01 16:12:45+00:00
173766,6,W_Completerenaanvraag,2011-10-01 16:21:09+00:00,2011-10-01 16:12:45+00:00
173766,7,W_Completerenaanvraag,2011-10-01 16:45:56+00:00,2011-10-01 16:21:09+00:00
173766,8,W_Completerenaanvraag,2011-10-01 16:46:57+00:00,2011-10-01 16:45:56+00:00
173766,9,W_Completerenaanvraag,2011-10-01 16:48:23+00:00,2011-10-01 16:46:57+00:00
173766,10,W_Completerenaanvraag,2011-10-03 13:46:24+00:00,2011-10-01 16:48:23+00:00
173766,11,W_Completerenaanvraag,2011-10-03 13:48:25+00:00,2011-10-03 13:46:24+00:00
173766,12,W_Completerenaanvraag,2011-10-04 09:32:04+00:00,2011-10-03 13:48:25+00:00
173766,13,W_Completerenaanvraag,2011-10-04 09:34:40+00:00,2011-10-04 09:32:04+00:00
173766,14,W_Completerenaanvraag,2011-10-04 13:01:52+00:00,2011-10-04 09:34:40+00:00
173766,15,W_Completerenaanvraag,2011-10-04 13:11:09+00:00,2011-10-04 13:01:52+00:00
173766,16,W_Completerenaanvraag,2011-10-04 17:12:49+00:00,2011-10-04 13:11:09+00:00
173766,17,W_Completerenaanvraag,2011-10-04 17:17:33+00:00,2011-10-04 17:12:49+00:00
173766,18,W_Completerenaanvraag,2011-10-05 09:19:46+00:00,2011-10-04 17:17:33+00:00
173766,19,W_Completerenaanvraag,2011-10-05 09:20:40+00:00,2011-10-05 09:19:46+00:00
173766,20,W_Completerenaanvraag,2011-10-05 10:42:42+00:00,2011-10-05 09:20:40+00:00
173766,21,W_Completerenaanvraag,2011-10-05 10:42:52+00:00,2011-10-05 10:42:42+00:00
173766,22,W_Completerenaanvraag,2011-10-05 14:01:11+00:00,2011-10-05 10:42:52+00:00
173766,23,W_Completerenaanvraag,2011-10-05 14:05:43+00:00,2011-10-05 14:01:11+00:00
173766,24,W_Completerenaanvraag,2011-10-05 18:47:16+00:00,2011-10-05 14:05:43+00:00
173766,25,W_Completerenaanvraag,2011-10-05 18:50:58+00:00,2011-10-05 18:47:16+00:00
173766,26,W_Completerenaanvraag,2011-10-06 09:58:04+00:00,2011-10-05 18:50:58+00:00
173766,27,W_Completerenaanvraag,2011-10-06 09:58:22+00:00,2011-10-06 09:58:04+00:00
173766,28,W_Completerenaanvraag,2011-10-06 20:50:04+00:00,2011-10-06 09:58:22+00:00
173766,29,A_CANCELLED,2011-10-06 20:52:10+00:00,2011-10-06 20:50:04+00:00
173766,30,W_Completerenaanvraag,2011-10-06 20:52:12+00:00,2011-10-06 20:52:10+00:00
173766,31,END,2011-10-06 20:52:13+00:00,2011-10-06 20:52:12+00:00
173769,1,START,2011-10-01 16:34:45+00:00,2011-10-01 16:34:45+00:00
173769,2,A_SUBMITTED,2011-10-01 16:34:46+00:00,2011-10-01 16:34:45+00:00
173769,3,A_PARTLYSUBMITTED,2011-10-01 16:34:46+00:00,2011-10-01 16:34:46+00:00
173769,4,A_DECLINED,2011-10-01 16:35:23+00:00,2011-10-01 16:34:46+00:00
173769,5,END,2011-10-01 16:35:24+00:00,2011-10-01 16:35:23+00:00
173772,1,START,2011-10-01 16:39:54+00:00,2011-10-01 16:39:54+00:00
173772,2,A_SUBMITTED,2011-10-01 16:39:55+00:00,2011-10-01 16:39:54+00:00
173772,3,A_PARTLYSUBMITTED,2011-10-01 16:39:55+00:00,2011-10-01 16:39:55+00:00
173772,4,A_DECLINED,2011-10-01 16:40:31+00:00,2011-10-01 16:39:55+00:00
173772,5,END,2011-10-01 16:40:32+00:00,2011-10-01 16:40:31+00:00
173775,1,START,2011-10-01 16:58:59+00:00,2011-10-01 16:58:59+00:00
173775,2,A_SUBMITTED,2011-10-01 16:59:00+00:00,2011-10-01 16:58:59+00:00
173775,3,A_PARTLYSUBMITTED,2011-10-01 16:59:00+00:00,2011-10-01 16:59:00+00:00
173775,4,A_PREACCEPTED,2011-10-01 16:59:31+00:00,2011-10-01 16:59:00+00:00
173775,5,W_Completerenaanvraag,2011-10-01 16:59:32+00:00,2011-10-01 16:59:31+00:00
173775,6,W_Completerenaanvraag,2011-10-03 09:06:56+00:00,2011-10-01 16:59:32+00:00
173775,7,W_Completerenaanvraag,2011-10-03 09:20:05+00:00,2011-10-03 09:06:56+00:00
173775,8,W_Completerenaanvraag,2011-10-03 10:33:48+00:00,2011-10-03 09:20:05+00:00
173775,9,A_DECLINED,2011-10-03 10:38:00+00:00,2011-10-03 10:33:48+00:00
173775,10,W_Completerenaanvraag,2011-10-03 10:38:04+00:00,2011-10-03 10:38:00+00:00
173775,11,END,2011-10-03 10:38:05+00:00,2011-10-03 10:38:04+00:00
173778,1,START,2011-10-01 17:49:30+00:00,2011-10-01 17:49:30+00:00
173778,2,A_SUBMITTED,2011-10-01 17:49:31+00:00,2011-10-01 17:49:30+00:00
173778,3,A_PARTLYSUBMITTED,2011-10-01 17:49:31+00:00,2011-10-01 17:49:31+00:00
173778,4,W_Afhandelenleads,2011-10-01 17:50:11+00:00,2011-10-01 17:49:31+00:00
173778,5,W_Afhandelenleads,2011-10-03 08:59:16+00:00,2011-10-01 17:50:11+00:00
173778,6,A_DECLINED,2011-10-03 09:04:53+00:00,2011-10-03 08:59:16+00:00
173778,7,W_Afhandelenleads,2011-10-03 09:04:57+00:00,2011-10-03 09:04:53+00:00
173778,8,END,2011-10-03 09:04:58+00:00,2011-10-03 09:04:57+00:00
173781,1,START,2011-10-01 18:10:33+00:00,2011-10-01 18:10:33+00:00
173781,2,A_SUBMITTED,2011-10-01 18:10:34+00:00,2011-10-01 18:10:33+00:00
173781,3,A_PARTLYSUBMITTED,2011-10-01 18:10:34+00:00,2011-10-01 18:10:34+00:00
173781,4,A_PREACCEPTED,2011-10-01 18:11:13+00:00,2011-10-01 18:10:34+00:00
173781,5,W_Completerenaanvraag,2011-10-01 18:11:14+00:00,2011-10-01 18:11:13+00:00
173781,6,W_Completerenaanvraag,2011-10-03 09:14:50+00:00,2011-10-01 18:11:14+00:00
173781,7,A_DECLINED,2011-10-03 09:24:47+00:00,2011-10-03 09:14:50+00:00
173781,8,W_Completerenaanvraag,2011-10-03 09:25:12+00:00,2011-10-03 09:24:47+00:00
173781,9,END,2011-10-03 09:25:13+00:00,2011-10-03 09:25:12+00:00
